timestamp,open,high,low,close
1761957000000,4001.505,4001.505,4001.505,4001.505
1761957300000,4001.505,4001.505,4001.505,4001.505
1761957600000,4001.505,4001.505,4001.505,4001.505
1761957900000,4001.505,4001.505,4001.505,4001.505
1761958200000,4001.505,4001.505,4001.505,4001.505
1761958500000,4001.505,4001.505,4001.505,4001.505
1761958800000,4001.505,4001.505,4001.505,4001.505
1761959100000,4001.505,4001.505,4001.505,4001.505
1761959400000,4001.505,4001.505,4001.505,4001.505
1761959700000,4001.505,4001.505,4001.505,4001.505
1761960000000,4001.505,4001.505,4001.505,4001.505
1761960300000,4001.505,4001.505,4001.505,4001.505
1761960600000,4001.505,4001.505,4001.505,4001.505
1761960900000,4001.505,4001.505,4001.505,4001.505
1761961200000,4001.505,4001.505,4001.505,4001.505
1761961500000,4001.505,4001.505,4001.505,4001.505
1761961800000,4001.505,4001.505,4001.505,4001.505
1761962100000,4001.505,4001.505,4001.505,4001.505
1761962400000,4001.505,4001.505,4001.505,4001.505
1761962700000,4001.505,4001.505,4001.505,4001.505
1761963000000,4001.505,4001.505,4001.505,4001.505
1761963300000,4001.505,4001.505,4001.505,4001.505
1761963600000,4001.505,4001.505,4001.505,4001.505
1761963900000,4001.505,4001.505,4001.505,4001.505
1761964200000,4001.505,4001.505,4001.505,4001.505
1761964500000,4001.505,4001.505,4001.505,4001.505
1761964800000,4001.505,4001.505,4001.505,4001.505
1761965100000,4001.505,4001.505,4001.505,4001.505
1761965400000,4001.505,4001.505,4001.505,4001.505
1761965700000,4001.505,4001.505,4001.505,4001.505
1761966000000,4001.505,4001.505,4001.505,4001.505
1761966300000,4001.505,4001.505,4001.505,4001.505
1761966600000,4001.505,4001.505,4001.505,4001.505
1761966900000,4001.505,4001.505,4001.505,4001.505
1761967200000,4001.505,4001.505,4001.505,4001.505
1761967500000,4001.505,4001.505,4001.505,4001.505
1761967800000,4001.505,4001.505,4001.505,4001.505
1761968100000,4001.505,4001.505,4001.505,4001.505
1761968400000,4001.505,4001.505,4001.505,4001.505
1761968700000,4001.505,4001.505,4001.505,4001.505
1761969000000,4001.505,4001.505,4001.505,4001.505
1761969300000,4001.505,4001.505,4001.505,4001.505
1761969600000,4001.505,4001.505,4001.505,4001.505
1761969900000,4001.505,4001.505,4001.505,4001.505
1761970200000,4001.505,4001.505,4001.505,4001.505
1761970500000,4001.505,4001.505,4001.505,4001.505
1761970800000,4001.505,4001.505,4001.505,4001.505
1761971100000,4001.505,4001.505,4001.505,4001.505
1761971400000,4001.505,4001.505,4001.505,4001.505
1761971700000,4001.505,4001.505,4001.505,4001.505
1761972000000,4001.505,4001.505,4001.505,4001.505
1761972300000,4001.505,4001.505,4001.505,4001.505
1761972600000,4001.505,4001.505,4001.505,4001.505
1761972900000,4001.505,4001.505,4001.505,4001.505
1761973200000,4001.505,4001.505,4001.505,4001.505
1761973500000,4001.505,4001.505,4001.505,4001.505
1761973800000,4001.505,4001.505,4001.505,4001.505
1761974100000,4001.505,4001.505,4001.505,4001.505
1761974400000,4001.505,4001.505,4001.505,4001.505
1761974700000,4001.505,4001.505,4001.505,4001.505
1761975000000,4001.505,4001.505,4001.505,4001.505
1761975300000,4001.505,4001.505,4001.505,4001.505
1761975600000,4001.505,4001.505,4001.505,4001.505
1761975900000,4001.505,4001.505,4001.505,4001.505
1761976200000,4001.505,4001.505,4001.505,4001.505
1761976500000,4001.505,4001.505,4001.505,4001.505
1761976800000,4001.505,4001.505,4001.505,4001.505
1761977100000,4001.505,4001.505,4001.505,4001.505
1761977400000,4001.505,4001.505,4001.505,4001.505
1761977700000,4001.505,4001.505,4001.505,4001.505
1761978000000,4001.505,4001.505,4001.505,4001.505
1761978300000,4001.505,4001.505,4001.505,4001.505
1761978600000,4001.505,4001.505,4001.505,4001.505
1761978900000,4001.505,4001.505,4001.505,4001.505
1761979200000,4001.505,4001.505,4001.505,4001.505
1761979500000,4001.505,4001.505,4001.505,4001.505
1761979800000,4001.505,4001.505,4001.505,4001.505
1761980100000,4001.505,4001.505,4001.505,4001.505
1761980400000,4001.505,4001.505,4001.505,4001.505
1761980700000,4001.505,4001.505,4001.505,4001.505
1761981000000,4001.505,4001.505,4001.505,4001.505
1761981300000,4001.505,4001.505,4001.505,4001.505
1761981600000,4001.505,4001.505,4001.505,4001.505
1761981900000,4001.505,4001.505,4001.505,4001.505
1761982200000,4001.505,4001.505,4001.505,4001.505
1761982500000,4001.505,4001.505,4001.505,4001.505
1761982800000,4001.505,4001.505,4001.505,4001.505
1761983100000,4001.505,4001.505,4001.505,4001.505
1761983400000,4001.505,4001.505,4001.505,4001.505
1761983700000,4001.505,4001.505,4001.505,4001.505
1761984000000,4001.505,4001.505,4001.505,4001.505
1761984300000,4001.505,4001.505,4001.505,4001.505
1761984600000,4001.505,4001.505,4001.505,4001.505
1761984900000,4001.505,4001.505,4001.505,4001.505
1761985200000,4001.505,4001.505,4001.505,4001.505
1761985500000,4001.505,4001.505,4001.505,4001.505
1761985800000,4001.505,4001.505,4001.505,4001.505
1761986100000,4001.505,4001.505,4001.505,4001.505
1761986400000,4001.505,4001.505,4001.505,4001.505
1761986700000,4001.505,4001.505,4001.505,4001.505
1761987000000,4001.505,4001.505,4001.505,4001.505
1761987300000,4001.505,4001.505,4001.505,4001.505
1761987600000,4001.505,4001.505,4001.505,4001.505
1761987900000,4001.505,4001.505,4001.505,4001.505
1761988200000,4001.505,4001.505,4001.505,4001.505
1761988500000,4001.505,4001.505,4001.505,4001.505
1761988800000,4001.505,4001.505,4001.505,4001.505
1761989100000,4001.505,4001.505,4001.505,4001.505
1761989400000,4001.505,4001.505,4001.505,4001.505
1761989700000,4001.505,4001.505,4001.505,4001.505
1761990000000,4001.505,4001.505,4001.505,4001.505
1761990300000,4001.505,4001.505,4001.505,4001.505
1761990600000,4001.505,4001.505,4001.505,4001.505
1761990900000,4001.505,4001.505,4001.505,4001.505
1761991200000,4001.505,4001.505,4001.505,4001.505
1761991500000,4001.505,4001.505,4001.505,4001.505
1761991800000,4001.505,4001.505,4001.505,4001.505
1761992100000,4001.505,4001.505,4001.505,4001.505
1761992400000,4001.505,4001.505,4001.505,4001.505
1761992700000,4001.505,4001.505,4001.505,4001.505
1761993000000,4001.505,4001.505,4001.505,4001.505
1761993300000,4001.505,4001.505,4001.505,4001.505
1761993600000,4001.505,4001.505,4001.505,4001.505
1761993900000,4001.505,4001.505,4001.505,4001.505
1761994200000,4001.505,4001.505,4001.505,4001.505
1761994500000,4001.505,4001.505,4001.505,4001.505
1761994800000,4001.505,4001.505,4001.505,4001.505
1761995100000,4001.505,4001.505,4001.505,4001.505
1761995400000,4001.505,4001.505,4001.505,4001.505
1761995700000,4001.505,4001.505,4001.505,4001.505
1761996000000,4001.505,4001.505,4001.505,4001.505
1761996300000,4001.505,4001.505,4001.505,4001.505
1761996600000,4001.505,4001.505,4001.505,4001.505
1761996900000,4001.505,4001.505,4001.505,4001.505
1761997200000,4001.505,4001.505,4001.505,4001.505
1761997500000,4001.505,4001.505,4001.505,4001.505
1761997800000,4001.505,4001.505,4001.505,4001.505
1761998100000,4001.505,4001.505,4001.505,4001.505
1761998400000,4001.505,4001.505,4001.505,4001.505
1761998700000,4001.505,4001.505,4001.505,4001.505
1761999000000,4001.505,4001.505,4001.505,4001.505
1761999300000,4001.505,4001.505,4001.505,4001.505
1761999600000,4001.505,4001.505,4001.505,4001.505
1761999900000,4001.505,4001.505,4001.505,4001.505
1762000200000,4001.505,4001.505,4001.505,4001.505
1762000500000,4001.505,4001.505,4001.505,4001.505
1762000800000,4001.505,4001.505,4001.505,4001.505
1762001100000,4001.505,4001.505,4001.505,4001.505
1762001400000,4001.505,4001.505,4001.505,4001.505
1762001700000,4001.505,4001.505,4001.505,4001.505
1762002000000,4001.505,4001.505,4001.505,4001.505
1762002300000,4001.505,4001.505,4001.505,4001.505
1762002600000,4001.505,4001.505,4001.505,4001.505
1762002900000,4001.505,4001.505,4001.505,4001.505
1762003200000,4001.505,4001.505,4001.505,4001.505
1762003500000,4001.505,4001.505,4001.505,4001.505
1762003800000,4001.505,4001.505,4001.505,4001.505
1762004100000,4001.505,4001.505,4001.505,4001.505
1762004400000,4001.505,4001.505,4001.505,4001.505
1762004700000,4001.505,4001.505,4001.505,4001.505
1762005000000,4001.505,4001.505,4001.505,4001.505
1762005300000,4001.505,4001.505,4001.505,4001.505
1762005600000,4001.505,4001.505,4001.505,4001.505
1762005900000,4001.505,4001.505,4001.505,4001.505
1762006200000,4001.505,4001.505,4001.505,4001.505
1762006500000,4001.505,4001.505,4001.505,4001.505
1762006800000,4001.505,4001.505,4001.505,4001.505
1762007100000,4001.505,4001.505,4001.505,4001.505
1762007400000,4001.505,4001.505,4001.505,4001.505
1762007700000,4001.505,4001.505,4001.505,4001.505
1762008000000,4001.505,4001.505,4001.505,4001.505
1762008300000,4001.505,4001.505,4001.505,4001.505
1762008600000,4001.505,4001.505,4001.505,4001.505
1762008900000,4001.505,4001.505,4001.505,4001.505
1762009200000,4001.505,4001.505,4001.505,4001.505
1762009500000,4001.505,4001.505,4001.505,4001.505
1762009800000,4001.505,4001.505,4001.505,4001.505
1762010100000,4001.505,4001.505,4001.505,4001.505
1762010400000,4001.505,4001.505,4001.505,4001.505
1762010700000,4001.505,4001.505,4001.505,4001.505
1762011000000,4001.505,4001.505,4001.505,4001.505
1762011300000,4001.505,4001.505,4001.505,4001.505
1762011600000,4001.505,4001.505,4001.505,4001.505
1762011900000,4001.505,4001.505,4001.505,4001.505
1762012200000,4001.505,4001.505,4001.505,4001.505
1762012500000,4001.505,4001.505,4001.505,4001.505
1762012800000,4001.505,4001.505,4001.505,4001.505
1762013100000,4001.505,4001.505,4001.505,4001.505
1762013400000,4001.505,4001.505,4001.505,4001.505
1762013700000,4001.505,4001.505,4001.505,4001.505
1762014000000,4001.505,4001.505,4001.505,4001.505
1762014300000,4001.505,4001.505,4001.505,4001.505
1762014600000,4001.505,4001.505,4001.505,4001.505
1762014900000,4001.505,4001.505,4001.505,4001.505
1762015200000,4001.505,4001.505,4001.505,4001.505
1762015500000,4001.505,4001.505,4001.505,4001.505
1762015800000,4001.505,4001.505,4001.505,4001.505
1762016100000,4001.505,4001.505,4001.505,4001.505
1762016400000,4001.505,4001.505,4001.505,4001.505
1762016700000,4001.505,4001.505,4001.505,4001.505
1762017000000,4001.505,4001.505,4001.505,4001.505
1762017300000,4001.505,4001.505,4001.505,4001.505
1762017600000,4001.505,4001.505,4001.505,4001.505
1762017900000,4001.505,4001.505,4001.505,4001.505
1762018200000,4001.505,4001.505,4001.505,4001.505
1762018500000,4001.505,4001.505,4001.505,4001.505
1762018800000,4001.505,4001.505,4001.505,4001.505
1762019100000,4001.505,4001.505,4001.505,4001.505
1762019400000,4001.505,4001.505,4001.505,4001.505
1762019700000,4001.505,4001.505,4001.505,4001.505
1762020000000,4001.505,4001.505,4001.505,4001.505
1762020300000,4001.505,4001.505,4001.505,4001.505
1762020600000,4001.505,4001.505,4001.505,4001.505
1762020900000,4001.505,4001.505,4001.505,4001.505
1762021200000,4001.505,4001.505,4001.505,4001.505
1762021500000,4001.505,4001.505,4001.505,4001.505
1762021800000,4001.505,4001.505,4001.505,4001.505
1762022100000,4001.505,4001.505,4001.505,4001.505
1762022400000,4001.505,4001.505,4001.505,4001.505
1762022700000,4001.505,4001.505,4001.505,4001.505
1762023000000,4001.505,4001.505,4001.505,4001.505
1762023300000,4001.505,4001.505,4001.505,4001.505
1762023600000,4001.505,4001.505,4001.505,4001.505
1762023900000,4001.505,4001.505,4001.505,4001.505
